<DIMENSION> 31
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40 50 0 0 0 0 0 
52 75 57 0 0 0 0 
45 70 87 0 0 0 118 
62 69 75 0 0 0 153 
60 66 64 0 0 0 149 
42 65 64 0 0 0 115 
16 42 59 0 0 0 388 
58 70 22 0 0 0 291 
34 60 5 0 0 0 387 
28 70 26 0 0 0 448 
35 66 45 0 0 0 200 
35 69 99 0 0 0 89 
25 85 60 0 0 0 465 
22 75 23 0 0 0 33 
22 85 94 0 0 0 282 
20 80 11 0 0 0 355 
20 85 19 0 0 0 39 
18 75 94 0 0 0 393 
15 75 1 0 0 0 264 
15 80 95 0 0 0 139 
30 50 22 0 0 0 324 
30 56 75 0 0 0 370 
28 52 43 0 0 0 210 
14 66 87 0 0 0 19 
25 50 45 0 0 0 233 
22 66 42 0 0 0 486 
8 62 10 0 0 0 28 
23 52 92 0 0 0 449 
4 55 39 0 0 0 311 
20 50 19 0 0 0 114 
20 55 56 0 0 0 459 
