<DIMENSION> 31
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40 50 0 0 0 0 0 
45 68 64 0 0 0 0 
45 70 16 0 0 0 16 
42 66 81 0 0 0 20 
42 68 29 0 0 0 20 
42 65 12 0 0 0 15 
40 69 98 0 0 0 52 
40 66 41 0 0 0 39 
38 68 38 0 0 0 52 
38 70 97 0 0 0 61 
35 66 90 0 0 0 27 
35 69 86 0 0 0 12 
25 85 51 0 0 0 63 
22 75 59 0 0 0 4 
22 85 92 0 0 0 38 
20 80 21 0 0 0 48 
20 85 56 0 0 0 5 
18 75 64 0 0 0 53 
15 75 70 0 0 0 35 
15 80 93 0 0 0 19 
30 50 32 0 0 0 44 
30 52 73 0 0 0 50 
28 52 39 0 0 0 28 
28 55 76 0 0 0 2 
25 50 55 0 0 0 31 
25 52 82 0 0 0 66 
25 55 33 0 0 0 3 
23 52 54 0 0 0 61 
23 55 24 0 0 0 42 
20 50 95 0 0 0 15 
20 55 11 0 0 0 62 
