<DIMENSION> 31
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40 50 0 0 0 0 0 
25 85 41 0 0 0 0 
22 75 51 0 0 0 67 
22 85 72 0 0 0 87 
20 80 17 0 0 0 85 
20 85 85 0 0 0 66 
18 75 96 0 0 0 222 
15 75 63 0 0 0 166 
15 80 92 0 0 0 221 
10 35 38 0 0 0 256 
10 40 61 0 0 0 114 
8 40 19 0 0 0 51 
8 45 52 0 0 0 266 
5 35 19 0 0 0 19 
5 45 84 0 0 0 161 
2 40 12 0 0 0 203 
0 40 77 0 0 0 22 
0 45 95 0 0 0 225 
44 5 30 0 0 0 151 
42 10 90 0 0 0 80 
42 15 28 0 0 0 185 
40 5 18 0 0 0 211 
40 15 59 0 0 0 120 
38 5 80 0 0 0 10 
38 15 84 0 0 0 133 
35 5 75 0 0 0 278 
95 30 66 0 0 0 16 
95 35 29 0 0 0 257 
92 30 59 0 0 0 178 
90 35 88 0 0 0 65 
88 30 62 0 0 0 263 
