<DIMENSION> 31
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40 50 0 0 0 0 0 
45 68 91 0 0 0 0 
45 70 56 0 0 0 64 
42 66 43 0 0 0 83 
42 68 76 0 0 0 81 
42 65 7 0 0 0 63 
40 69 17 0 0 0 211 
40 66 91 0 0 0 158 
38 68 80 0 0 0 210 
38 70 10 0 0 0 244 
35 66 30 0 0 0 109 
35 69 16 0 0 0 48 
25 85 43 0 0 0 253 
22 75 76 0 0 0 18 
22 85 69 0 0 0 153 
20 80 48 0 0 0 193 
20 85 11 0 0 0 21 
18 75 43 0 0 0 214 
15 75 77 0 0 0 143 
15 80 17 0 0 0 76 
30 50 80 0 0 0 176 
30 52 87 0 0 0 201 
28 52 16 0 0 0 114 
28 55 15 0 0 0 10 
25 50 71 0 0 0 127 
25 52 89 0 0 0 264 
25 55 61 0 0 0 15 
23 52 81 0 0 0 244 
23 55 72 0 0 0 169 
20 50 20 0 0 0 62 
20 55 60 0 0 0 250 
