<DIMENSION> 31
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40 50 0 0 0 0 0 
45 68 95 0 0 0 0 
45 70 49 0 0 0 32 
42 66 91 0 0 0 41 
42 68 11 0 0 0 40 
42 65 47 0 0 0 31 
40 69 76 0 0 0 105 
40 66 88 0 0 0 79 
38 68 82 0 0 0 105 
38 70 29 0 0 0 122 
35 66 99 0 0 0 54 
35 69 62 0 0 0 24 
25 85 16 0 0 0 126 
22 75 32 0 0 0 9 
22 85 74 0 0 0 76 
20 80 13 0 0 0 96 
20 85 21 0 0 0 10 
18 75 87 0 0 0 107 
15 75 33 0 0 0 71 
15 80 81 0 0 0 38 
30 50 82 0 0 0 88 
30 52 59 0 0 0 100 
28 52 7 0 0 0 57 
28 55 95 0 0 0 5 
25 50 67 0 0 0 63 
25 52 9 0 0 0 132 
25 55 66 0 0 0 7 
23 52 55 0 0 0 122 
23 55 84 0 0 0 84 
20 50 58 0 0 0 31 
20 55 88 0 0 0 125 
