<DIMENSION> 31
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40 50 0 0 0 0 0 
25 85 36 0 0 0 0 
22 75 58 0 0 0 135 
22 85 33 0 0 0 175 
20 80 7 0 0 0 171 
20 85 43 0 0 0 132 
18 75 77 0 0 0 444 
15 75 63 0 0 0 333 
15 80 28 0 0 0 443 
10 35 69 0 0 0 513 
10 40 27 0 0 0 229 
8 40 75 0 0 0 102 
8 45 2 0 0 0 532 
5 35 57 0 0 0 38 
5 45 81 0 0 0 323 
2 40 68 0 0 0 406 
0 40 31 0 0 0 45 
0 45 27 0 0 0 450 
44 5 26 0 0 0 302 
42 10 38 0 0 0 160 
42 15 90 0 0 0 371 
40 5 58 0 0 0 423 
40 15 92 0 0 0 241 
38 5 94 0 0 0 21 
38 15 95 0 0 0 267 
35 5 80 0 0 0 556 
95 30 83 0 0 0 32 
95 35 15 0 0 0 514 
92 30 30 0 0 0 356 
90 35 13 0 0 0 130 
88 30 81 0 0 0 526 
