<DIMENSION> 31
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
35 35 0 0 0 0 0 
41 49 78 0 0 0 0 
35 17 27 0 0 0 71 
55 45 98 0 0 0 91 
55 20 6 0 0 0 89 
15 30 58 0 0 0 69 
25 30 84 0 0 0 233 
20 50 39 0 0 0 175 
10 43 48 0 0 0 232 
55 60 50 0 0 0 269 
30 60 92 0 0 0 120 
20 65 88 0 0 0 53 
50 35 80 0 0 0 279 
30 25 89 0 0 0 20 
15 10 59 0 0 0 169 
30 5 47 0 0 0 213 
10 20 55 0 0 0 23 
5 30 61 0 0 0 235 
20 40 37 0 0 0 158 
15 60 90 0 0 0 83 
45 65 1 0 0 0 194 
45 20 49 0 0 0 222 
45 10 72 0 0 0 126 
55 5 7 0 0 0 11 
65 35 32 0 0 0 140 
65 20 25 0 0 0 291 
45 30 87 0 0 0 17 
35 40 34 0 0 0 269 
41 37 96 0 0 0 186 
64 42 45 0 0 0 68 
40 60 68 0 0 0 275 
