<DIMENSION> 31
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40 50 0 0 0 0 0 
52 75 52 0 0 0 0 
45 70 70 0 0 0 47 
62 69 20 0 0 0 61 
60 66 18 0 0 0 59 
42 65 82 0 0 0 46 
16 42 28 0 0 0 155 
58 70 22 0 0 0 116 
34 60 79 0 0 0 154 
28 70 29 0 0 0 179 
35 66 40 0 0 0 80 
35 69 39 0 0 0 35 
25 85 79 0 0 0 186 
22 75 23 0 0 0 13 
22 85 46 0 0 0 113 
20 80 63 0 0 0 142 
20 85 13 0 0 0 15 
18 75 80 0 0 0 157 
15 75 27 0 0 0 105 
15 80 1 0 0 0 55 
30 50 48 0 0 0 129 
30 56 47 0 0 0 148 
28 52 80 0 0 0 84 
14 66 82 0 0 0 7 
25 50 23 0 0 0 93 
22 66 95 0 0 0 194 
8 62 20 0 0 0 11 
23 52 8 0 0 0 179 
4 55 73 0 0 0 124 
20 50 61 0 0 0 45 
20 55 70 0 0 0 183 
