<DIMENSION> 26
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
35 35 0 0 0 0 0 
41 49 1 0 0 0 1 
35 17 83 0 0 0 177 
55 45 95 0 0 0 229 
55 20 73 0 0 0 224 
15 30 13 0 0 0 173 
25 30 18 0 0 0 582 
20 50 65 0 0 0 437 
10 43 22 0 0 0 580 
55 60 49 0 0 0 672 
30 60 16 0 0 0 300 
20 65 38 0 0 0 133 
50 35 90 0 0 0 697 
30 25 52 0 0 0 50 
15 10 1 0 0 0 423 
30 5 81 0 0 0 533 
10 20 57 0 0 0 59 
5 30 85 0 0 0 589 
20 40 71 0 0 0 396 
15 60 43 0 0 0 209 
45 65 7 0 0 0 487 
45 20 17 0 0 0 555 
45 10 93 0 0 0 316 
55 5 89 0 0 0 28 
65 35 27 0 0 0 350 
65 20 13 0 0 0 729 
