<DIMENSION> 26
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40 50 0 0 0 0 0 
25 85 41 0 0 0 0 
22 75 30 0 0 0 33 
22 85 55 0 0 0 43 
20 80 22 0 0 0 42 
20 85 21 0 0 0 33 
18 75 90 0 0 0 111 
15 75 25 0 0 0 83 
15 80 53 0 0 0 110 
10 35 65 0 0 0 128 
10 40 31 0 0 0 57 
8 40 27 0 0 0 25 
8 45 18 0 0 0 133 
5 35 67 0 0 0 9 
5 45 67 0 0 0 80 
2 40 60 0 0 0 101 
0 40 63 0 0 0 11 
0 45 27 0 0 0 112 
44 5 65 0 0 0 75 
42 10 67 0 0 0 40 
42 15 96 0 0 0 92 
40 5 77 0 0 0 105 
40 15 52 0 0 0 60 
38 5 2 0 0 0 5 
38 15 26 0 0 0 66 
35 5 11 0 0 0 139 
