<DIMENSION> 26
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
35 35 0 0 0 0 0 
41 49 47 0 0 0 1 
35 17 37 0 0 0 213 
55 45 92 0 0 0 275 
55 20 61 0 0 0 269 
15 30 47 0 0 0 208 
25 30 50 0 0 0 699 
20 50 33 0 0 0 525 
10 43 44 0 0 0 697 
55 60 21 0 0 0 807 
30 60 82 0 0 0 360 
20 65 94 0 0 0 160 
50 35 18 0 0 0 837 
30 25 19 0 0 0 60 
15 10 41 0 0 0 508 
30 5 42 0 0 0 640 
10 20 67 0 0 0 71 
5 30 67 0 0 0 707 
20 40 46 0 0 0 475 
15 60 3 0 0 0 251 
45 65 55 0 0 0 584 
45 20 62 0 0 0 666 
45 10 42 0 0 0 379 
55 5 81 0 0 0 34 
65 35 62 0 0 0 420 
65 20 22 0 0 0 875 
