<DIMENSION> 21
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 407
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
40 50 0 0 0 0 0 0 
25 85 0 0 0 0 0 84 
22 75 0 0 0 0 48 68 
22 85 0 0 0 0 62 87 
20 80 0 0 0 0 60 80 
20 85 0 0 0 0 46 89 
18 75 0 0 0 0 157 73 
15 75 0 0 0 0 118 78 
15 80 0 0 0 0 157 86 
10 35 0 0 0 0 181 74 
10 40 0 0 0 0 81 70 
8 40 0 0 0 0 36 74 
8 45 0 0 0 0 188 71 
5 35 0 0 0 0 13 84 
5 45 0 0 0 0 114 78 
2 40 0 0 0 0 144 87 
0 40 0 0 0 0 16 91 
0 45 0 0 0 0 159 89 
44 5 0 0 0 0 107 100 
42 10 0 0 0 0 56 88 
42 15 0 0 0 0 131 77 
