<DIMENSION> 31
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 929
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 1558
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
40 50 0 0 0 0 0 0 
25 85 0 0 0 0 1 65 
22 75 0 0 0 0 203 53 
22 85 0 0 0 0 262 67 
20 80 0 0 0 0 257 61 
20 85 0 0 0 0 198 69 
18 75 0 0 0 0 666 57 
15 75 0 0 0 0 500 60 
15 80 0 0 0 0 664 67 
10 35 0 0 0 0 769 57 
10 40 0 0 0 0 344 54 
8 40 0 0 0 0 153 57 
8 45 0 0 0 0 798 55 
5 35 0 0 0 0 57 65 
5 45 0 0 0 0 485 60 
2 40 0 0 0 0 610 67 
0 40 0 0 0 0 67 70 
0 45 0 0 0 0 675 69 
44 5 0 0 0 0 453 77 
42 10 0 0 0 0 240 68 
42 15 0 0 0 0 557 60 
40 5 0 0 0 0 635 77 
40 15 0 0 0 0 362 60 
38 5 0 0 0 0 32 77 
38 15 0 0 0 0 401 60 
35 5 0 0 0 0 834 77 
95 30 0 0 0 0 48 100 
95 35 0 0 0 0 771 97 
92 30 0 0 0 0 534 95 
90 35 0 0 0 0 196 89 
88 30 0 0 0 0 789 88 
