<DIMENSION> 31
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 324
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 1706
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
40 50 0 0 0 0 0 0 
52 75 0 0 0 0 0 69 
45 70 0 0 0 0 47 51 
62 69 0 0 0 0 61 72 
60 66 0 0 0 0 59 63 
42 65 0 0 0 0 46 38 
16 42 0 0 0 0 155 63 
58 70 0 0 0 0 116 67 
34 60 0 0 0 0 154 29 
28 70 0 0 0 0 179 58 
35 66 0 0 0 0 80 42 
35 69 0 0 0 0 35 49 
25 85 0 0 0 0 186 94 
22 75 0 0 0 0 13 76 
22 85 0 0 0 0 113 97 
20 80 0 0 0 0 142 89 
20 85 0 0 0 0 15 100 
18 75 0 0 0 0 157 82 
15 75 0 0 0 0 105 87 
15 80 0 0 0 0 55 96 
30 50 0 0 0 0 129 25 
30 56 0 0 0 0 148 29 
28 52 0 0 0 0 84 30 
14 66 0 0 0 0 7 75 
25 50 0 0 0 0 93 37 
22 66 0 0 0 0 194 60 
8 62 0 0 0 0 11 84 
23 52 0 0 0 0 179 43 
4 55 0 0 0 0 124 90 
20 50 0 0 0 0 45 50 
20 55 0 0 0 0 183 51 
