<DIMENSION> 16
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	1017
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
35	35	 0	 0	 0	 0	 0
41	49	 0	 0	 0	 0	0
35	17	 0	 0	 0	 0	100
55	45	 0	 0	 0	 0	129
55	20	 0	 0	 0	 0	127
15	30	 0	 0	 0	 0	98
25	30	 0	 0	 0	 0	329
20	50	 0	 0	 0	 0	247
10	43	 0	 0	 0	 0	328
55	60	 0	 0	 0	 0	380
30	60	 0	 0	 0	 0	170
20	65	 0	 0	 0	 0	75
50	35	 0	 0	 0	 0	394
30	25	 0	 0	 0	 0	28
15	10	 0	 0	 0	 0	239
30	5	 0	 0	 0	 0	301
