<DIMENSION> 16
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	452
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40	50	 0	 0	 0	 0	 0
45	68	 0	 0	 0	 0	0
45	70	 0	 0	 0	 0	44
42	66	 0	 0	 0	 0	57
42	68	 0	 0	 0	 0	56
42	65	 0	 0	 0	 0	43
40	69	 0	 0	 0	 0	146
40	66	 0	 0	 0	 0	110
38	68	 0	 0	 0	 0	146
38	70	 0	 0	 0	 0	169
35	66	 0	 0	 0	 0	75
35	69	 0	 0	 0	 0	33
25	85	 0	 0	 0	 0	175
22	75	 0	 0	 0	 0	12
22	85	 0	 0	 0	 0	106
20	80	 0	 0	 0	 0	134
