<DIMENSION> 16
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	286
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40	50	 0	 0	 0	 0	 0
25	85	 0	 0	 0	 0	0
22	75	 0	 0	 0	 0	33
22	85	 0	 0	 0	 0	43
20	80	 0	 0	 0	 0	42
20	85	 0	 0	 0	 0	33
18	75	 0	 0	 0	 0	110
15	75	 0	 0	 0	 0	83
15	80	 0	 0	 0	 0	110
10	35	 0	 0	 0	 0	127
10	40	 0	 0	 0	 0	57
8	40	 0	 0	 0	 0	25
8	45	 0	 0	 0	 0	132
5	35	 0	 0	 0	 0	9
5	45	 0	 0	 0	 0	80
2	40	 0	 0	 0	 0	101
