<DIMENSION> 16
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	671
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
35	35	 0	 0	 0	 0	 0
41	49	 0	 0	 0	 0	0
35	17	 0	 0	 0	 0	75
55	45	 0	 0	 0	 0	97
55	20	 0	 0	 0	 0	95
15	30	 0	 0	 0	 0	73
25	30	 0	 0	 0	 0	247
20	50	 0	 0	 0	 0	185
10	43	 0	 0	 0	 0	246
55	60	 0	 0	 0	 0	285
30	60	 0	 0	 0	 0	127
20	65	 0	 0	 0	 0	56
50	35	 0	 0	 0	 0	295
30	25	 0	 0	 0	 0	21
15	10	 0	 0	 0	 0	179
30	5	 0	 0	 0	 0	226
