<DIMENSION> 46
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	780
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
35 35 0 0 0 0 0 
41 49 0 0 0 0 722 
35 17 0 0 0 0 12 
55 45 0 0 0 0 109 
55 20 0 0 0 0 505 
15 30 0 0 0 0 480 
25 30 0 0 0 0 719 
20 50 0 0 0 0 189 
10 43 0 0 0 0 43 
55 60 0 0 0 0 10 
30 60 0 0 0 0 131 
20 65 0 0 0 0 544 
50 35 0 0 0 0 599 
30 25 0 0 0 0 172 
15 10 0 0 0 0 530 
30 5 0 0 0 0 8 
10 20 0 0 0 0 383 
5 30 0 0 0 0 278 
20 40 0 0 0 0 785 
15 60 0 0 0 0 649 
45 65 0 0 0 0 82 
45 20 0 0 0 0 101 
45 10 0 0 0 0 40 
55 5 0 0 0 0 669 
65 35 0 0 0 0 364 
65 20 0 0 0 0 60 
45 30 0 0 0 0 63 
35 40 0 0 0 0 736 
41 37 0 0 0 0 585 
64 42 0 0 0 0 746 
40 60 0 0 0 0 604 
31 52 0 0 0 0 652 
35 69 0 0 0 0 156 
53 52 0 0 0 0 584 
65 55 0 0 0 0 148 
63 65 0 0 0 0 125 
2 60 0 0 0 0 12 
20 20 0 0 0 0 847 
5 5 0 0 0 0 203 
60 12 0 0 0 0 696 
40 25 0 0 0 0 349 
42 7 0 0 0 0 164 
24 12 0 0 0 0 386 
23 3 0 0 0 0 219 
11 14 0 0 0 0 370 
6 38 0 0 0 0 496 
