<DIMENSION> 26
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	1490
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
35	35	 0	 0	 0	 0	 0
41	49	 0	 0	 0	 0	0
35	17	 0	 0	 0	 0	142
55	45	 0	 0	 0	 0	183
55	20	 0	 0	 0	 0	179
15	30	 0	 0	 0	 0	139
25	30	 0	 0	 0	 0	466
20	50	 0	 0	 0	 0	350
10	43	 0	 0	 0	 0	464
55	60	 0	 0	 0	 0	538
30	60	 0	 0	 0	 0	240
20	65	 0	 0	 0	 0	106
50	35	 0	 0	 0	 0	558
30	25	 0	 0	 0	 0	40
15	10	 0	 0	 0	 0	339
30	5	 0	 0	 0	 0	426
10	20	 0	 0	 0	 0	47
5	30	 0	 0	 0	 0	471
20	40	 0	 0	 0	 0	316
15	60	 0	 0	 0	 0	167
45	65	 0	 0	 0	 0	389
45	20	 0	 0	 0	 0	444
45	10	 0	 0	 0	 0	253
55	5	 0	 0	 0	 0	23
65	35	 0	 0	 0	 0	280
65	20	 0	 0	 0	 0	583
