<DIMENSION> 16
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 992
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
40 50 0 0 0 0 0 0 
25 85 0 0 0 0 0 94 
22 75 0 0 0 0 84 76 
22 85 0 0 0 0 109 97 
20 80 0 0 0 0 106 89 
20 85 0 0 0 0 82 100 
18 75 0 0 0 0 277 82 
15 75 0 0 0 0 207 87 
15 80 0 0 0 0 276 96 
10 35 0 0 0 0 319 83 
10 40 0 0 0 0 142 78 
8 40 0 0 0 0 63 83 
8 45 0 0 0 0 331 80 
5 35 0 0 0 0 23 94 
5 45 0 0 0 0 201 87 
2 40 0 0 0 0 253 97 
