<DIMENSION> 16
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 505
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
35 35 0 0 0 0 0 0 
41 49 0 0 0 0 0 45 
35 17 0 0 0 0 50 54 
55 45 0 0 0 0 64 67 
55 20 0 0 0 0 63 74 
15 30 0 0 0 0 49 61 
25 30 0 0 0 0 164 34 
20 50 0 0 0 0 123 63 
10 43 0 0 0 0 164 78 
55 60 0 0 0 0 190 95 
30 60 0 0 0 0 85 76 
20 65 0 0 0 0 37 100 
50 35 0 0 0 0 197 45 
30 25 0 0 0 0 14 34 
15 10 0 0 0 0 119 95 
30 5 0 0 0 0 150 90 
