<DIMENSION> 16
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 909
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
35 35 0 0 0 0 0 0 
41 49 0 0 0 0 0 45 
35 17 0 0 0 0 25 54 
55 45 0 0 0 0 32 67 
55 20 0 0 0 0 31 74 
15 30 0 0 0 0 24 61 
25 30 0 0 0 0 82 34 
20 50 0 0 0 0 61 63 
10 43 0 0 0 0 82 78 
55 60 0 0 0 0 95 95 
30 60 0 0 0 0 42 76 
20 65 0 0 0 0 18 100 
50 35 0 0 0 0 98 45 
30 25 0 0 0 0 7 34 
15 10 0 0 0 0 59 95 
30 5 0 0 0 0 75 90 
