<DIMENSION> 16
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 661
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
40 50 0 0 0 0 0 0 
25 85 0 0 0 0 0 94 
22 75 0 0 0 0 101 76 
22 85 0 0 0 0 131 97 
20 80 0 0 0 0 128 89 
20 85 0 0 0 0 99 100 
18 75 0 0 0 0 332 82 
15 75 0 0 0 0 249 87 
15 80 0 0 0 0 331 96 
10 35 0 0 0 0 383 83 
10 40 0 0 0 0 171 78 
8 40 0 0 0 0 76 83 
8 45 0 0 0 0 398 80 
5 35 0 0 0 0 28 94 
5 45 0 0 0 0 241 87 
2 40 0 0 0 0 304 97 
