<DIMENSION> 16
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 1190
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
40 50 0 0 0 0 0 0 
25 85 0 0 0 0 0 94 
22 75 0 0 0 0 50 76 
22 85 0 0 0 0 65 97 
20 80 0 0 0 0 64 89 
20 85 0 0 0 0 49 100 
18 75 0 0 0 0 166 82 
15 75 0 0 0 0 124 87 
15 80 0 0 0 0 165 96 
10 35 0 0 0 0 191 83 
10 40 0 0 0 0 85 78 
8 40 0 0 0 0 38 83 
8 45 0 0 0 0 199 80 
5 35 0 0 0 0 14 94 
5 45 0 0 0 0 120 87 
2 40 0 0 0 0 152 97 
