<DIMENSION> 21
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 556
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 673
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
40 50 0 0 0 0 0 0 
52 75 0 0 0 0 0 69 
45 70 0 0 0 0 119 51 
62 69 0 0 0 0 154 72 
60 66 0 0 0 0 150 63 
42 65 0 0 0 0 116 38 
16 42 0 0 0 0 390 63 
58 70 0 0 0 0 293 67 
34 60 0 0 0 0 389 29 
28 70 0 0 0 0 451 58 
35 66 0 0 0 0 201 42 
35 69 0 0 0 0 89 49 
25 85 0 0 0 0 467 94 
22 75 0 0 0 0 33 76 
22 85 0 0 0 0 284 97 
20 80 0 0 0 0 357 89 
20 85 0 0 0 0 39 100 
18 75 0 0 0 0 395 82 
15 75 0 0 0 0 265 87 
15 80 0 0 0 0 140 96 
30 50 0 0 0 0 326 25 
