<DIMENSION> 21
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 298
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 1068
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
35 35 0 0 0 0 0 0 
41 49 0 0 0 0 0 45 
35 17 0 0 0 0 28 54 
55 45 0 0 0 0 36 67 
55 20 0 0 0 0 36 74 
15 30 0 0 0 0 27 61 
25 30 0 0 0 0 93 34 
20 50 0 0 0 0 70 63 
10 43 0 0 0 0 93 78 
55 60 0 0 0 0 107 95 
30 60 0 0 0 0 48 76 
20 65 0 0 0 0 21 100 
50 35 0 0 0 0 112 45 
30 25 0 0 0 0 8 34 
15 10 0 0 0 0 68 95 
30 5 0 0 0 0 85 90 
10 20 0 0 0 0 9 87 
5 30 0 0 0 0 94 90 
20 40 0 0 0 0 63 47 
15 60 0 0 0 0 33 95 
45 65 0 0 0 0 78 94 
