<DIMENSION> 21
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 628
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 356
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
35 35 0 0 0 0 0 0 
41 49 0 0 0 0 1 45 
35 17 0 0 0 0 171 54 
55 45 0 0 0 0 221 67 
55 20 0 0 0 0 216 74 
15 30 0 0 0 0 167 61 
25 30 0 0 0 0 561 34 
20 50 0 0 0 0 421 63 
10 43 0 0 0 0 559 78 
55 60 0 0 0 0 647 95 
30 60 0 0 0 0 289 76 
20 65 0 0 0 0 128 100 
50 35 0 0 0 0 672 45 
30 25 0 0 0 0 48 34 
15 10 0 0 0 0 408 95 
30 5 0 0 0 0 513 90 
10 20 0 0 0 0 57 87 
5 30 0 0 0 0 568 90 
20 40 0 0 0 0 381 47 
15 60 0 0 0 0 202 95 
45 65 0 0 0 0 469 94 
