<DIMENSION> 21
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 439
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 356
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
35 35 0 0 0 0 0 0 
41 49 0 0 0 0 0 45 
35 17 0 0 0 0 142 54 
55 45 0 0 0 0 184 67 
55 20 0 0 0 0 180 74 
15 30 0 0 0 0 139 61 
25 30 0 0 0 0 467 34 
20 50 0 0 0 0 351 63 
10 43 0 0 0 0 466 78 
55 60 0 0 0 0 539 95 
30 60 0 0 0 0 241 76 
20 65 0 0 0 0 107 100 
50 35 0 0 0 0 560 45 
30 25 0 0 0 0 40 34 
15 10 0 0 0 0 340 95 
30 5 0 0 0 0 428 90 
10 20 0 0 0 0 47 87 
5 30 0 0 0 0 473 90 
20 40 0 0 0 0 317 47 
15 60 0 0 0 0 168 95 
45 65 0 0 0 0 391 94 
