<DIMENSION> 21
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 401
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 1221
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
40 50 0 0 0 0 0 0 
25 85 0 0 0 0 0 84 
22 75 0 0 0 0 72 68 
22 85 0 0 0 0 93 87 
20 80 0 0 0 0 91 80 
20 85 0 0 0 0 70 89 
18 75 0 0 0 0 236 73 
15 75 0 0 0 0 177 78 
15 80 0 0 0 0 235 86 
10 35 0 0 0 0 272 74 
10 40 0 0 0 0 121 70 
8 40 0 0 0 0 54 74 
8 45 0 0 0 0 283 71 
5 35 0 0 0 0 20 84 
5 45 0 0 0 0 171 78 
2 40 0 0 0 0 216 87 
0 40 0 0 0 0 24 91 
0 45 0 0 0 0 239 89 
44 5 0 0 0 0 160 100 
42 10 0 0 0 0 85 88 
42 15 0 0 0 0 197 77 
