<DIMENSION> 21
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 386
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 1010
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
40 50 0 0 0 0 0 0 
52 75 0 0 0 0 0 69 
45 70 0 0 0 0 79 51 
62 69 0 0 0 0 102 72 
60 66 0 0 0 0 100 63 
42 65 0 0 0 0 77 38 
16 42 0 0 0 0 260 63 
58 70 0 0 0 0 195 67 
34 60 0 0 0 0 259 29 
28 70 0 0 0 0 300 58 
35 66 0 0 0 0 134 42 
35 69 0 0 0 0 59 49 
25 85 0 0 0 0 311 94 
22 75 0 0 0 0 22 76 
22 85 0 0 0 0 189 97 
20 80 0 0 0 0 238 89 
20 85 0 0 0 0 26 100 
18 75 0 0 0 0 263 82 
15 75 0 0 0 0 177 87 
15 80 0 0 0 0 93 96 
30 50 0 0 0 0 217 25 
