<DIMENSION> 21
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 420
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 1010
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
40 50 0 0 0 0 0 0 
52 75 0 0 0 0 0 69 
45 70 0 0 0 0 99 51 
62 69 0 0 0 0 128 72 
60 66 0 0 0 0 125 63 
42 65 0 0 0 0 97 38 
16 42 0 0 0 0 325 63 
58 70 0 0 0 0 244 67 
34 60 0 0 0 0 324 29 
28 70 0 0 0 0 375 58 
35 66 0 0 0 0 168 42 
35 69 0 0 0 0 74 49 
25 85 0 0 0 0 389 94 
22 75 0 0 0 0 27 76 
22 85 0 0 0 0 236 97 
20 80 0 0 0 0 297 89 
20 85 0 0 0 0 33 100 
18 75 0 0 0 0 329 82 
15 75 0 0 0 0 221 87 
15 80 0 0 0 0 117 96 
30 50 0 0 0 0 272 25 
