<DIMENSION> 26
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 558
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 1038
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
40 50 0 0 0 0 0 0 
25 85 0 0 0 0 0 84 
22 75 0 0 0 0 101 68 
22 85 0 0 0 0 131 87 
20 80 0 0 0 0 128 79 
20 85 0 0 0 0 99 89 
18 75 0 0 0 0 333 73 
15 75 0 0 0 0 250 78 
15 80 0 0 0 0 332 86 
10 35 0 0 0 0 384 74 
10 40 0 0 0 0 172 70 
8 40 0 0 0 0 76 74 
8 45 0 0 0 0 399 71 
5 35 0 0 0 0 28 84 
5 45 0 0 0 0 242 78 
2 40 0 0 0 0 305 86 
0 40 0 0 0 0 33 91 
0 45 0 0 0 0 337 89 
44 5 0 0 0 0 226 99 
42 10 0 0 0 0 120 88 
42 15 0 0 0 0 278 77 
40 5 0 0 0 0 317 99 
40 15 0 0 0 0 181 77 
38 5 0 0 0 0 16 99 
38 15 0 0 0 0 200 77 
35 5 0 0 0 0 417 100 
