<DIMENSION> 26
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 351
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 1051
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
40 50 0 0 0 0 0 0 
45 68 0 0 0 0 0 46 
45 70 0 0 0 0 64 51 
42 66 0 0 0 0 83 40 
42 68 0 0 0 0 81 45 
42 65 0 0 0 0 63 38 
40 69 0 0 0 0 211 47 
40 66 0 0 0 0 158 40 
38 68 0 0 0 0 210 45 
38 70 0 0 0 0 244 50 
35 66 0 0 0 0 109 42 
35 69 0 0 0 0 48 49 
25 85 0 0 0 0 253 94 
22 75 0 0 0 0 18 76 
22 85 0 0 0 0 153 97 
20 80 0 0 0 0 193 89 
20 85 0 0 0 0 21 100 
18 75 0 0 0 0 214 82 
15 75 0 0 0 0 143 87 
15 80 0 0 0 0 76 96 
30 50 0 0 0 0 176 25 
30 52 0 0 0 0 201 26 
28 52 0 0 0 0 114 30 
28 55 0 0 0 0 10 32 
25 50 0 0 0 0 127 37 
25 52 0 0 0 0 264 38 
