<DIMENSION> 26
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 589
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 1420
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
40 50 0 0 0 0 0 0 
52 75 0 0 0 0 0 69 
45 70 0 0 0 0 118 51 
62 69 0 0 0 0 153 72 
60 66 0 0 0 0 149 63 
42 65 0 0 0 0 115 38 
16 42 0 0 0 0 388 63 
58 70 0 0 0 0 291 67 
34 60 0 0 0 0 387 29 
28 70 0 0 0 0 448 58 
35 66 0 0 0 0 200 42 
35 69 0 0 0 0 89 49 
25 85 0 0 0 0 465 94 
22 75 0 0 0 0 33 76 
22 85 0 0 0 0 282 97 
20 80 0 0 0 0 355 89 
20 85 0 0 0 0 39 100 
18 75 0 0 0 0 393 82 
15 75 0 0 0 0 264 87 
15 80 0 0 0 0 139 96 
30 50 0 0 0 0 324 25 
30 56 0 0 0 0 370 29 
28 52 0 0 0 0 210 30 
14 66 0 0 0 0 19 75 
25 50 0 0 0 0 233 37 
22 66 0 0 0 0 486 60 
