<DIMENSION> 26
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 874
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 1869
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
40 50 0 0 0 0 0 0 
25 85 0 0 0 0 1 84 
22 75 0 0 0 0 203 68 
22 85 0 0 0 0 262 87 
20 80 0 0 0 0 257 79 
20 85 0 0 0 0 198 89 
18 75 0 0 0 0 666 73 
15 75 0 0 0 0 500 78 
15 80 0 0 0 0 664 86 
10 35 0 0 0 0 769 74 
10 40 0 0 0 0 344 70 
8 40 0 0 0 0 153 74 
8 45 0 0 0 0 798 71 
5 35 0 0 0 0 57 84 
5 45 0 0 0 0 485 78 
2 40 0 0 0 0 610 86 
0 40 0 0 0 0 67 91 
0 45 0 0 0 0 675 89 
44 5 0 0 0 0 453 99 
42 10 0 0 0 0 240 88 
42 15 0 0 0 0 557 77 
40 5 0 0 0 0 635 99 
40 15 0 0 0 0 362 77 
38 5 0 0 0 0 32 99 
38 15 0 0 0 0 401 77 
35 5 0 0 0 0 834 100 
