<DIMENSION> 26
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 290
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 431
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
35 35 0 0 0 0 0 0 
41 49 0 0 0 0 0 42 
35 17 0 0 0 0 71 50 
55 45 0 0 0 0 91 62 
55 20 0 0 0 0 89 69 
15 30 0 0 0 0 69 57 
25 30 0 0 0 0 233 31 
20 50 0 0 0 0 175 59 
10 43 0 0 0 0 232 73 
55 60 0 0 0 0 269 88 
30 60 0 0 0 0 120 71 
20 65 0 0 0 0 53 93 
50 35 0 0 0 0 279 42 
30 25 0 0 0 0 20 31 
15 10 0 0 0 0 169 88 
30 5 0 0 0 0 213 84 
10 20 0 0 0 0 23 81 
5 30 0 0 0 0 235 84 
20 40 0 0 0 0 158 44 
15 60 0 0 0 0 83 88 
45 65 0 0 0 0 194 87 
45 20 0 0 0 0 222 50 
45 10 0 0 0 0 126 74 
55 5 0 0 0 0 11 100 
65 35 0 0 0 0 140 83 
65 20 0 0 0 0 291 93 
