<DIMENSION> 51
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	636
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40	50	 0	 0	 0	 0	 0
52	75	 0	 0	 0	 0	0
45	70	 0	 0	 0	 0	71
62	69	 0	 0	 0	 0	92
60	66	 0	 0	 0	 0	90
42	65	 0	 0	 0	 0	69
16	42	 0	 0	 0	 0	234
58	70	 0	 0	 0	 0	176
34	60	 0	 0	 0	 0	233
28	70	 0	 0	 0	 0	270
35	66	 0	 0	 0	 0	121
35	69	 0	 0	 0	 0	53
25	85	 0	 0	 0	 0	280
22	75	 0	 0	 0	 0	20
22	85	 0	 0	 0	 0	170
20	80	 0	 0	 0	 0	214
20	85	 0	 0	 0	 0	23
18	75	 0	 0	 0	 0	237
15	75	 0	 0	 0	 0	159
15	80	 0	 0	 0	 0	84
30	50	 0	 0	 0	 0	196
30	56	 0	 0	 0	 0	223
28	52	 0	 0	 0	 0	127
14	66	 0	 0	 0	 0	11
25	50	 0	 0	 0	 0	141
22	66	 0	 0	 0	 0	293
8	62	 0	 0	 0	 0	17
23	52	 0	 0	 0	 0	271
4	55	 0	 0	 0	 0	188
20	50	 0	 0	 0	 0	69
20	55	 0	 0	 0	 0	277
10	35	 0	 0	 0	 0	113
10	40	 0	 0	 0	 0	310
8	40	 0	 0	 0	 0	98
8	45	 0	 0	 0	 0	300
5	35	 0	 0	 0	 0	45
5	45	 0	 0	 0	 0	171
2	40	 0	 0	 0	 0	296
0	40	 0	 0	 0	 0	207
0	45	 0	 0	 0	 0	260
36	18	 0	 0	 0	 0	278
35	32	 0	 0	 0	 0	269
33	32	 0	 0	 0	 0	247
33	35	 0	 0	 0	 0	47
32	20	 0	 0	 0	 0	223
30	30	 0	 0	 0	 0	224
34	25	 0	 0	 0	 0	55
30	35	 0	 0	 0	 0	208
36	40	 0	 0	 0	 0	263
48	20	 0	 0	 0	 0	40
26	32	 0	 0	 0	 0	191
