<DIMENSION> 51
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	722
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40	50	 0	 0	 0	 0	 0
25	85	 0	 0	 0	 0	0
22	75	 0	 0	 0	 0	81
22	85	 0	 0	 0	 0	104
20	80	 0	 0	 0	 0	102
20	85	 0	 0	 0	 0	79
18	75	 0	 0	 0	 0	266
15	75	 0	 0	 0	 0	199
15	80	 0	 0	 0	 0	265
10	35	 0	 0	 0	 0	307
10	40	 0	 0	 0	 0	137
8	40	 0	 0	 0	 0	61
8	45	 0	 0	 0	 0	318
5	35	 0	 0	 0	 0	22
5	45	 0	 0	 0	 0	193
2	40	 0	 0	 0	 0	243
0	40	 0	 0	 0	 0	27
0	45	 0	 0	 0	 0	269
44	5	 0	 0	 0	 0	180
42	10	 0	 0	 0	 0	95
42	15	 0	 0	 0	 0	222
40	5	 0	 0	 0	 0	253
40	15	 0	 0	 0	 0	144
38	5	 0	 0	 0	 0	13
38	15	 0	 0	 0	 0	160
35	5	 0	 0	 0	 0	333
95	30	 0	 0	 0	 0	19
95	35	 0	 0	 0	 0	307
92	30	 0	 0	 0	 0	213
90	35	 0	 0	 0	 0	78
88	30	 0	 0	 0	 0	314
88	35	 0	 0	 0	 0	129
87	30	 0	 0	 0	 0	352
85	25	 0	 0	 0	 0	111
85	35	 0	 0	 0	 0	341
67	85	 0	 0	 0	 0	51
65	85	 0	 0	 0	 0	194
65	82	 0	 0	 0	 0	336
62	80	 0	 0	 0	 0	235
60	80	 0	 0	 0	 0	295
60	85	 0	 0	 0	 0	315
58	75	 0	 0	 0	 0	305
55	80	 0	 0	 0	 0	281
55	85	 0	 0	 0	 0	53
55	82	 0	 0	 0	 0	253
20	82	 0	 0	 0	 0	255
18	80	 0	 0	 0	 0	63
2	45	 0	 0	 0	 0	237
42	5	 0	 0	 0	 0	298
42	12	 0	 0	 0	 0	45
72	35	 0	 0	 0	 0	217
