<DIMENSION> 51
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	1568
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40	50	 0	 0	 0	 0	 0
52	75	 0	 0	 0	 0	0
45	70	 0	 0	 0	 0	143
62	69	 0	 0	 0	 0	184
60	66	 0	 0	 0	 0	180
42	65	 0	 0	 0	 0	139
16	42	 0	 0	 0	 0	469
58	70	 0	 0	 0	 0	352
34	60	 0	 0	 0	 0	467
28	70	 0	 0	 0	 0	541
35	66	 0	 0	 0	 0	242
35	69	 0	 0	 0	 0	107
25	85	 0	 0	 0	 0	561
22	75	 0	 0	 0	 0	40
22	85	 0	 0	 0	 0	341
20	80	 0	 0	 0	 0	429
20	85	 0	 0	 0	 0	47
18	75	 0	 0	 0	 0	474
15	75	 0	 0	 0	 0	318
15	80	 0	 0	 0	 0	168
30	50	 0	 0	 0	 0	392
30	56	 0	 0	 0	 0	446
28	52	 0	 0	 0	 0	254
14	66	 0	 0	 0	 0	23
25	50	 0	 0	 0	 0	282
22	66	 0	 0	 0	 0	586
8	62	 0	 0	 0	 0	34
23	52	 0	 0	 0	 0	542
4	55	 0	 0	 0	 0	376
20	50	 0	 0	 0	 0	138
20	55	 0	 0	 0	 0	555
10	35	 0	 0	 0	 0	227
10	40	 0	 0	 0	 0	621
8	40	 0	 0	 0	 0	196
8	45	 0	 0	 0	 0	601
5	35	 0	 0	 0	 0	90
5	45	 0	 0	 0	 0	343
2	40	 0	 0	 0	 0	592
0	40	 0	 0	 0	 0	415
0	45	 0	 0	 0	 0	521
36	18	 0	 0	 0	 0	556
35	32	 0	 0	 0	 0	538
33	32	 0	 0	 0	 0	495
33	35	 0	 0	 0	 0	94
32	20	 0	 0	 0	 0	446
30	30	 0	 0	 0	 0	449
34	25	 0	 0	 0	 0	111
30	35	 0	 0	 0	 0	417
36	40	 0	 0	 0	 0	526
48	20	 0	 0	 0	 0	80
26	32	 0	 0	 0	 0	382
