<DIMENSION> 51
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	2188
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
35	35	 0	 0	 0	 0	 0
41	49	 0	 0	 0	 0	1
35	17	 0	 0	 0	 0	199
55	45	 0	 0	 0	 0	258
55	20	 0	 0	 0	 0	252
15	30	 0	 0	 0	 0	195
25	30	 0	 0	 0	 0	654
20	50	 0	 0	 0	 0	491
10	43	 0	 0	 0	 0	652
55	60	 0	 0	 0	 0	755
30	60	 0	 0	 0	 0	337
20	65	 0	 0	 0	 0	150
50	35	 0	 0	 0	 0	784
30	25	 0	 0	 0	 0	56
15	10	 0	 0	 0	 0	476
30	5	 0	 0	 0	 0	599
10	20	 0	 0	 0	 0	66
5	30	 0	 0	 0	 0	662
20	40	 0	 0	 0	 0	445
15	60	 0	 0	 0	 0	235
45	65	 0	 0	 0	 0	547
45	20	 0	 0	 0	 0	623
45	10	 0	 0	 0	 0	355
55	5	 0	 0	 0	 0	32
65	35	 0	 0	 0	 0	393
65	20	 0	 0	 0	 0	819
45	30	 0	 0	 0	 0	48
35	40	 0	 0	 0	 0	757
41	37	 0	 0	 0	 0	524
64	42	 0	 0	 0	 0	192
40	60	 0	 0	 0	 0	774
31	52	 0	 0	 0	 0	317
35	69	 0	 0	 0	 0	867
53	52	 0	 0	 0	 0	273
65	55	 0	 0	 0	 0	838
63	65	 0	 0	 0	 0	126
2	60	 0	 0	 0	 0	479
20	20	 0	 0	 0	 0	826
5	5	 0	 0	 0	 0	580
60	12	 0	 0	 0	 0	727
40	25	 0	 0	 0	 0	776
42	7	 0	 0	 0	 0	751
24	12	 0	 0	 0	 0	691
23	3	 0	 0	 0	 0	132
11	14	 0	 0	 0	 0	623
6	38	 0	 0	 0	 0	627
2	48	 0	 0	 0	 0	155
8	56	 0	 0	 0	 0	583
13	52	 0	 0	 0	 0	734
6	68	 0	 0	 0	 0	112
47	47	 0	 0	 0	 0	534
