<DIMENSION> 51
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	3120
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40	50	 0	 0	 0	 0	 0
52	75	 0	 0	 0	 0	1
45	70	 0	 0	 0	 0	214
62	69	 0	 0	 0	 0	277
60	66	 0	 0	 0	 0	271
42	65	 0	 0	 0	 0	209
16	42	 0	 0	 0	 0	703
58	70	 0	 0	 0	 0	528
34	60	 0	 0	 0	 0	701
28	70	 0	 0	 0	 0	812
35	66	 0	 0	 0	 0	363
35	69	 0	 0	 0	 0	161
25	85	 0	 0	 0	 0	842
22	75	 0	 0	 0	 0	60
22	85	 0	 0	 0	 0	511
20	80	 0	 0	 0	 0	644
20	85	 0	 0	 0	 0	71
18	75	 0	 0	 0	 0	712
15	75	 0	 0	 0	 0	478
15	80	 0	 0	 0	 0	253
30	50	 0	 0	 0	 0	588
30	56	 0	 0	 0	 0	670
28	52	 0	 0	 0	 0	381
14	66	 0	 0	 0	 0	34
25	50	 0	 0	 0	 0	423
22	66	 0	 0	 0	 0	880
8	62	 0	 0	 0	 0	51
23	52	 0	 0	 0	 0	813
4	55	 0	 0	 0	 0	564
20	50	 0	 0	 0	 0	207
20	55	 0	 0	 0	 0	832
10	35	 0	 0	 0	 0	341
10	40	 0	 0	 0	 0	932
8	40	 0	 0	 0	 0	294
8	45	 0	 0	 0	 0	901
5	35	 0	 0	 0	 0	136
5	45	 0	 0	 0	 0	515
2	40	 0	 0	 0	 0	888
0	40	 0	 0	 0	 0	623
0	45	 0	 0	 0	 0	781
36	18	 0	 0	 0	 0	834
35	32	 0	 0	 0	 0	807
33	32	 0	 0	 0	 0	743
33	35	 0	 0	 0	 0	141
32	20	 0	 0	 0	 0	670
30	30	 0	 0	 0	 0	674
34	25	 0	 0	 0	 0	166
30	35	 0	 0	 0	 0	626
36	40	 0	 0	 0	 0	789
48	20	 0	 0	 0	 0	121
26	32	 0	 0	 0	 0	574
