<DIMENSION> 51
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	1025
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40	50	 0	 0	 0	 0	 0
52	75	 0	 0	 0	 0	0
45	70	 0	 0	 0	 0	107
62	69	 0	 0	 0	 0	138
60	66	 0	 0	 0	 0	135
42	65	 0	 0	 0	 0	104
16	42	 0	 0	 0	 0	351
58	70	 0	 0	 0	 0	264
34	60	 0	 0	 0	 0	350
28	70	 0	 0	 0	 0	406
35	66	 0	 0	 0	 0	181
35	69	 0	 0	 0	 0	80
25	85	 0	 0	 0	 0	421
22	75	 0	 0	 0	 0	30
22	85	 0	 0	 0	 0	255
20	80	 0	 0	 0	 0	322
20	85	 0	 0	 0	 0	35
18	75	 0	 0	 0	 0	356
15	75	 0	 0	 0	 0	239
15	80	 0	 0	 0	 0	126
30	50	 0	 0	 0	 0	294
30	56	 0	 0	 0	 0	335
28	52	 0	 0	 0	 0	190
14	66	 0	 0	 0	 0	17
25	50	 0	 0	 0	 0	211
22	66	 0	 0	 0	 0	440
8	62	 0	 0	 0	 0	25
23	52	 0	 0	 0	 0	406
4	55	 0	 0	 0	 0	282
20	50	 0	 0	 0	 0	103
20	55	 0	 0	 0	 0	416
10	35	 0	 0	 0	 0	170
10	40	 0	 0	 0	 0	466
8	40	 0	 0	 0	 0	147
8	45	 0	 0	 0	 0	450
5	35	 0	 0	 0	 0	68
5	45	 0	 0	 0	 0	257
2	40	 0	 0	 0	 0	444
0	40	 0	 0	 0	 0	311
0	45	 0	 0	 0	 0	390
36	18	 0	 0	 0	 0	417
35	32	 0	 0	 0	 0	403
33	32	 0	 0	 0	 0	371
33	35	 0	 0	 0	 0	70
32	20	 0	 0	 0	 0	335
30	30	 0	 0	 0	 0	337
34	25	 0	 0	 0	 0	83
30	35	 0	 0	 0	 0	313
36	40	 0	 0	 0	 0	394
48	20	 0	 0	 0	 0	60
26	32	 0	 0	 0	 0	287
