<DIMENSION> 31
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 1221
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
40 50 0 0 0 0 0 0 
45 68 0 0 0 0 0 46 
45 70 0 0 0 0 96 51 
42 66 0 0 0 0 125 40 
42 68 0 0 0 0 122 45 
42 65 0 0 0 0 94 38 
40 69 0 0 0 0 317 47 
40 66 0 0 0 0 238 40 
38 68 0 0 0 0 316 45 
38 70 0 0 0 0 366 50 
35 66 0 0 0 0 163 42 
35 69 0 0 0 0 72 49 
25 85 0 0 0 0 379 94 
22 75 0 0 0 0 27 76 
22 85 0 0 0 0 230 97 
20 80 0 0 0 0 290 89 
20 85 0 0 0 0 32 100 
18 75 0 0 0 0 321 82 
15 75 0 0 0 0 215 87 
15 80 0 0 0 0 114 96 
30 50 0 0 0 0 265 25 
30 52 0 0 0 0 302 26 
28 52 0 0 0 0 172 30 
28 55 0 0 0 0 15 32 
25 50 0 0 0 0 190 37 
25 52 0 0 0 0 396 38 
25 55 0 0 0 0 23 39 
23 52 0 0 0 0 367 43 
23 55 0 0 0 0 254 44 
20 50 0 0 0 0 93 50 
20 55 0 0 0 0 375 51 
