<DIMENSION> 21
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	484
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
35	35	 0	 0	 0	 0	 0
41	49	 0	 0	 0	 0	0
35	17	 0	 0	 0	 0	57
55	45	 0	 0	 0	 0	73
55	20	 0	 0	 0	 0	72
15	30	 0	 0	 0	 0	55
25	30	 0	 0	 0	 0	187
20	50	 0	 0	 0	 0	140
10	43	 0	 0	 0	 0	186
55	60	 0	 0	 0	 0	215
30	60	 0	 0	 0	 0	96
20	65	 0	 0	 0	 0	42
50	35	 0	 0	 0	 0	224
30	25	 0	 0	 0	 0	16
15	10	 0	 0	 0	 0	136
30	5	 0	 0	 0	 0	171
10	20	 0	 0	 0	 0	19
5	30	 0	 0	 0	 0	189
20	40	 0	 0	 0	 0	127
15	60	 0	 0	 0	 0	67
45	65	 0	 0	 0	 0	156
