<DIMENSION> 21
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	803
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40	50	 0	 0	 0	 0	 0
52	75	 0	 0	 0	 0	0
45	70	 0	 0	 0	 0	79
62	69	 0	 0	 0	 0	102
60	66	 0	 0	 0	 0	100
42	65	 0	 0	 0	 0	77
16	42	 0	 0	 0	 0	260
58	70	 0	 0	 0	 0	195
34	60	 0	 0	 0	 0	259
28	70	 0	 0	 0	 0	300
35	66	 0	 0	 0	 0	134
35	69	 0	 0	 0	 0	59
25	85	 0	 0	 0	 0	311
22	75	 0	 0	 0	 0	22
22	85	 0	 0	 0	 0	189
20	80	 0	 0	 0	 0	238
20	85	 0	 0	 0	 0	26
18	75	 0	 0	 0	 0	263
15	75	 0	 0	 0	 0	177
15	80	 0	 0	 0	 0	93
30	50	 0	 0	 0	 0	217
