<DIMENSION> 21
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	407
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40	50	 0	 0	 0	 0	 0
25	85	 0	 0	 0	 0	0
22	75	 0	 0	 0	 0	48
22	85	 0	 0	 0	 0	62
20	80	 0	 0	 0	 0	60
20	85	 0	 0	 0	 0	46
18	75	 0	 0	 0	 0	157
15	75	 0	 0	 0	 0	118
15	80	 0	 0	 0	 0	157
10	35	 0	 0	 0	 0	181
10	40	 0	 0	 0	 0	81
8	40	 0	 0	 0	 0	36
8	45	 0	 0	 0	 0	188
5	35	 0	 0	 0	 0	13
5	45	 0	 0	 0	 0	114
2	40	 0	 0	 0	 0	144
0	40	 0	 0	 0	 0	16
0	45	 0	 0	 0	 0	159
44	5	 0	 0	 0	 0	107
42	10	 0	 0	 0	 0	56
42	15	 0	 0	 0	 0	131
