<DIMENSION> 21
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 824
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40 50 0 0 0 0 0 
52 75 90 0 0 0 0 
45 70 48 0 0 0 39 
62 69 94 0 0 0 51 
60 66 3 0 0 0 50 
42 65 72 0 0 0 38 
16 42 22 0 0 0 130 
58 70 26 0 0 0 97 
34 60 86 0 0 0 129 
28 70 77 0 0 0 150 
35 66 74 0 0 0 67 
35 69 37 0 0 0 29 
25 85 9 0 0 0 155 
22 75 63 0 0 0 11 
22 85 44 0 0 0 94 
20 80 38 0 0 0 119 
20 85 25 0 0 0 13 
18 75 38 0 0 0 131 
15 75 38 0 0 0 88 
15 80 85 0 0 0 46 
30 50 4 0 0 0 108 
