<DIMENSION> 21
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 734
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
35 35 0 0 0 0 0 
41 49 23 0 0 0 0 
35 17 44 0 0 0 57 
55 45 76 0 0 0 73 
55 20 48 0 0 0 72 
15 30 54 0 0 0 55 
25 30 75 0 0 0 187 
20 50 32 0 0 0 140 
10 43 44 0 0 0 186 
55 60 77 0 0 0 215 
30 60 55 0 0 0 96 
20 65 24 0 0 0 42 
50 35 82 0 0 0 224 
30 25 3 0 0 0 16 
15 10 54 0 0 0 136 
30 5 23 0 0 0 171 
10 20 40 0 0 0 19 
5 30 93 0 0 0 189 
20 40 46 0 0 0 127 
15 60 58 0 0 0 67 
45 65 24 0 0 0 156 
