<DIMENSION> 21
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 1227
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
35 35 0 0 0 0 0 
41 49 95 0 0 0 0 
35 17 65 0 0 0 142 
55 45 2 0 0 0 184 
55 20 7 0 0 0 180 
15 30 1 0 0 0 139 
25 30 17 0 0 0 467 
20 50 57 0 0 0 351 
10 43 47 0 0 0 466 
55 60 68 0 0 0 539 
30 60 46 0 0 0 241 
20 65 15 0 0 0 107 
50 35 11 0 0 0 560 
30 25 28 0 0 0 40 
15 10 73 0 0 0 340 
30 5 97 0 0 0 428 
10 20 66 0 0 0 47 
5 30 14 0 0 0 473 
20 40 83 0 0 0 317 
15 60 88 0 0 0 168 
45 65 95 0 0 0 391 
