<DIMENSION> 21
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 588
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40 50 0 0 0 0 0 
45 68 26 0 0 0 0 
45 70 12 0 0 0 68 
42 66 14 0 0 0 87 
42 68 27 0 0 0 86 
42 65 13 0 0 0 66 
40 69 21 0 0 0 223 
40 66 3 0 0 0 167 
38 68 7 0 0 0 222 
38 70 69 0 0 0 257 
35 66 16 0 0 0 115 
35 69 34 0 0 0 51 
25 85 7 0 0 0 267 
22 75 27 0 0 0 19 
22 85 36 0 0 0 162 
20 80 65 0 0 0 204 
20 85 78 0 0 0 22 
18 75 18 0 0 0 225 
15 75 33 0 0 0 151 
15 80 8 0 0 0 80 
30 50 57 0 0 0 186 
