<DIMENSION> 21
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 1258
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40 50 0 0 0 0 0 
25 85 81 0 0 0 0 
22 75 46 0 0 0 96 
22 85 85 0 0 0 124 
20 80 60 0 0 0 121 
20 85 44 0 0 0 93 
18 75 29 0 0 0 315 
15 75 69 0 0 0 236 
15 80 8 0 0 0 314 
10 35 25 0 0 0 363 
10 40 8 0 0 0 162 
8 40 2 0 0 0 72 
8 45 19 0 0 0 377 
5 35 72 0 0 0 27 
5 45 68 0 0 0 229 
2 40 65 0 0 0 288 
0 40 78 0 0 0 32 
0 45 37 0 0 0 318 
44 5 84 0 0 0 214 
42 10 88 0 0 0 113 
42 15 60 0 0 0 263 
