<DIMENSION> 21
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 582
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40 50 0 0 0 0 0 
45 68 13 0 0 0 0 
45 70 58 0 0 0 13 
42 66 48 0 0 0 17 
42 68 5 0 0 0 17 
42 65 96 0 0 0 13 
40 69 2 0 0 0 44 
40 66 43 0 0 0 33 
38 68 88 0 0 0 44 
38 70 83 0 0 0 51 
35 66 54 0 0 0 23 
35 69 41 0 0 0 10 
25 85 61 0 0 0 53 
22 75 54 0 0 0 3 
22 85 25 0 0 0 32 
20 80 27 0 0 0 40 
20 85 54 0 0 0 4 
18 75 43 0 0 0 45 
15 75 57 0 0 0 30 
15 80 12 0 0 0 16 
30 50 18 0 0 0 37 
