<DIMENSION> 21
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 806
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
35 35 0 0 0 0 0 
41 49 19 0 0 0 0 
35 17 20 0 0 0 85 
55 45 82 0 0 0 110 
55 20 86 0 0 0 108 
15 30 45 0 0 0 83 
25 30 16 0 0 0 280 
20 50 28 0 0 0 210 
10 43 13 0 0 0 279 
55 60 18 0 0 0 323 
30 60 29 0 0 0 144 
20 65 40 0 0 0 64 
50 35 7 0 0 0 336 
30 25 16 0 0 0 24 
15 10 96 0 0 0 204 
30 5 10 0 0 0 256 
10 20 9 0 0 0 28 
5 30 31 0 0 0 284 
20 40 29 0 0 0 190 
15 60 63 0 0 0 101 
45 65 80 0 0 0 234 
