<DIMENSION> 21
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 755
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
35 35 0 0 0 0 0 
41 49 18 0 0 0 0 
35 17 41 0 0 0 114 
55 45 25 0 0 0 147 
55 20 45 0 0 0 144 
15 30 48 0 0 0 111 
25 30 3 0 0 0 374 
20 50 5 0 0 0 280 
10 43 42 0 0 0 372 
55 60 59 0 0 0 431 
30 60 86 0 0 0 193 
20 65 20 0 0 0 85 
50 35 93 0 0 0 448 
30 25 67 0 0 0 32 
15 10 28 0 0 0 272 
30 5 45 0 0 0 342 
10 20 9 0 0 0 38 
5 30 36 0 0 0 378 
20 40 52 0 0 0 254 
15 60 52 0 0 0 134 
45 65 47 0 0 0 312 
