<DIMENSION> 21
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> 757
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40 50 0 0 0 0 0 
52 75 94 0 0 0 0 
45 70 39 0 0 0 19 
62 69 22 0 0 0 25 
60 66 2 0 0 0 25 
42 65 39 0 0 0 19 
16 42 31 0 0 0 65 
58 70 62 0 0 0 48 
34 60 72 0 0 0 64 
28 70 9 0 0 0 75 
35 66 37 0 0 0 33 
35 69 53 0 0 0 14 
25 85 60 0 0 0 77 
22 75 89 0 0 0 5 
22 85 63 0 0 0 47 
20 80 5 0 0 0 59 
20 85 88 0 0 0 6 
18 75 52 0 0 0 65 
15 75 10 0 0 0 44 
15 80 78 0 0 0 23 
30 50 69 0 0 0 54 
