<DIMENSION> 36
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	780
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
35 35 0 0 0 0 0 
41 49 0 0 0 0 159 
35 17 0 0 0 0 680 
55 45 0 0 0 0 336 
55 20 0 0 0 0 401 
15 30 0 0 0 0 144 
25 30 0 0 0 0 166 
20 50 0 0 0 0 441 
10 43 0 0 0 0 577 
55 60 0 0 0 0 386 
30 60 0 0 0 0 2 
20 65 0 0 0 0 352 
50 35 0 0 0 0 289 
30 25 0 0 0 0 549 
15 10 0 0 0 0 593 
30 5 0 0 0 0 336 
10 20 0 0 0 0 299 
5 30 0 0 0 0 471 
20 40 0 0 0 0 680 
15 60 0 0 0 0 239 
45 65 0 0 0 0 442 
45 20 0 0 0 0 580 
45 10 0 0 0 0 592 
55 5 0 0 0 0 194 
65 35 0 0 0 0 371 
65 20 0 0 0 0 260 
45 30 0 0 0 0 558 
35 40 0 0 0 0 493 
41 37 0 0 0 0 663 
64 42 0 0 0 0 629 
40 60 0 0 0 0 166 
31 52 0 0 0 0 426 
35 69 0 0 0 0 74 
53 52 0 0 0 0 606 
65 55 0 0 0 0 230 
63 65 0 0 0 0 600 
