<DIMENSION> 26
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 431
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
35 35 0 0 0 0 0 0 
41 49 0 0 0 0 0 42 
35 17 0 0 0 0 35 50 
55 45 0 0 0 0 45 62 
55 20 0 0 0 0 44 69 
15 30 0 0 0 0 34 57 
25 30 0 0 0 0 116 31 
20 50 0 0 0 0 87 59 
10 43 0 0 0 0 116 73 
55 60 0 0 0 0 134 88 
30 60 0 0 0 0 60 71 
20 65 0 0 0 0 26 93 
50 35 0 0 0 0 139 42 
30 25 0 0 0 0 10 31 
15 10 0 0 0 0 84 88 
30 5 0 0 0 0 106 84 
10 20 0 0 0 0 11 81 
5 30 0 0 0 0 117 84 
20 40 0 0 0 0 79 44 
15 60 0 0 0 0 41 88 
45 65 0 0 0 0 97 87 
45 20 0 0 0 0 111 50 
45 10 0 0 0 0 63 74 
55 5 0 0 0 0 5 100 
65 35 0 0 0 0 70 83 
65 20 0 0 0 0 145 93 
