<DIMENSION> 26
<VEHICLE_CAPACITY> -1
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<TRIP_MAX_DURATION> -1
<MIN_PROFIT> 862
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE - PROFIT </VERTICES>
35 35 0 0 0 0 0 0 
41 49 0 0 0 0 0 42 
35 17 0 0 0 0 142 50 
55 45 0 0 0 0 183 62 
55 20 0 0 0 0 179 69 
15 30 0 0 0 0 139 57 
25 30 0 0 0 0 466 31 
20 50 0 0 0 0 350 59 
10 43 0 0 0 0 464 73 
55 60 0 0 0 0 538 88 
30 60 0 0 0 0 240 71 
20 65 0 0 0 0 106 93 
50 35 0 0 0 0 558 42 
30 25 0 0 0 0 40 31 
15 10 0 0 0 0 339 88 
30 5 0 0 0 0 426 84 
10 20 0 0 0 0 47 81 
5 30 0 0 0 0 471 84 
20 40 0 0 0 0 316 44 
15 60 0 0 0 0 167 88 
45 65 0 0 0 0 389 87 
45 20 0 0 0 0 444 50 
45 10 0 0 0 0 253 74 
55 5 0 0 0 0 23 100 
65 35 0 0 0 0 280 83 
65 20 0 0 0 0 583 93 
