<DIMENSION> 31
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	587
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40	50	 0	 0	 0	 0	 0
25	85	 0	 0	 0	 0	0
22	75	 0	 0	 0	 0	67
22	85	 0	 0	 0	 0	87
20	80	 0	 0	 0	 0	85
20	85	 0	 0	 0	 0	66
18	75	 0	 0	 0	 0	222
15	75	 0	 0	 0	 0	166
15	80	 0	 0	 0	 0	221
10	35	 0	 0	 0	 0	256
10	40	 0	 0	 0	 0	114
8	40	 0	 0	 0	 0	51
8	45	 0	 0	 0	 0	266
5	35	 0	 0	 0	 0	19
5	45	 0	 0	 0	 0	161
2	40	 0	 0	 0	 0	203
0	40	 0	 0	 0	 0	22
0	45	 0	 0	 0	 0	225
44	5	 0	 0	 0	 0	151
42	10	 0	 0	 0	 0	80
42	15	 0	 0	 0	 0	185
40	5	 0	 0	 0	 0	211
40	15	 0	 0	 0	 0	120
38	5	 0	 0	 0	 0	10
38	15	 0	 0	 0	 0	133
35	5	 0	 0	 0	 0	278
95	30	 0	 0	 0	 0	16
95	35	 0	 0	 0	 0	257
92	30	 0	 0	 0	 0	178
90	35	 0	 0	 0	 0	65
88	30	 0	 0	 0	 0	263
