<DIMENSION> 31
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	992
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40	50	 0	 0	 0	 0	 0
52	75	 0	 0	 0	 0	0
45	70	 0	 0	 0	 0	94
62	69	 0	 0	 0	 0	122
60	66	 0	 0	 0	 0	119
42	65	 0	 0	 0	 0	92
16	42	 0	 0	 0	 0	310
58	70	 0	 0	 0	 0	233
34	60	 0	 0	 0	 0	309
28	70	 0	 0	 0	 0	358
35	66	 0	 0	 0	 0	160
35	69	 0	 0	 0	 0	71
25	85	 0	 0	 0	 0	372
22	75	 0	 0	 0	 0	26
22	85	 0	 0	 0	 0	226
20	80	 0	 0	 0	 0	284
20	85	 0	 0	 0	 0	31
18	75	 0	 0	 0	 0	314
15	75	 0	 0	 0	 0	211
15	80	 0	 0	 0	 0	111
30	50	 0	 0	 0	 0	259
30	56	 0	 0	 0	 0	296
28	52	 0	 0	 0	 0	168
14	66	 0	 0	 0	 0	15
25	50	 0	 0	 0	 0	186
22	66	 0	 0	 0	 0	388
8	62	 0	 0	 0	 0	22
23	52	 0	 0	 0	 0	359
4	55	 0	 0	 0	 0	249
20	50	 0	 0	 0	 0	91
20	55	 0	 0	 0	 0	367
