<DIMENSION> 21
<VEHICLE_CAPACITY> 100
<NUMBER_OF_VEHICLES> 1
<TIME_HORIZON> -1
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
40 50 0 0 0 0 0 
25 85 36 0 0 0 0 
22 75 88 0 0 0 144 
22 85 84 0 0 0 186 
20 80 19 0 0 0 182 
20 85 22 0 0 0 140 
18 75 47 0 0 0 472 
15 75 85 0 0 0 354 
15 80 6 0 0 0 471 
10 35 43 0 0 0 545 
10 40 73 0 0 0 243 
8 40 77 0 0 0 108 
8 45 3 0 0 0 566 
5 35 10 0 0 0 40 
5 45 30 0 0 0 343 
2 40 71 0 0 0 432 
0 40 71 0 0 0 48 
0 45 60 0 0 0 478 
44 5 51 0 0 0 321 
42 10 42 0 0 0 170 
42 15 45 0 0 0 395 
